,Date,Govt,ESG,Shariah,Net,Adjusted
307,2022-03-23,31957.633639850912,257832.9856645645,31851.548578053844,321642.16788246925,False
308,2022-03-24,31707.319094991242,261049.1413557682,31851.548578053844,324608.0090288133,False
309,2022-03-25,31267.445962762115,261913.9899449994,31733.14133426926,324914.57724203076,False
310,2022-03-28,31534.77217571904,263832.8727523562,31682.395372647297,327050.0403007226,False
311,2022-03-29,33161.480549432046,265319.6674532214,33161.21207863879,331642.3600812922,True
312,2022-03-30,33420.197928661204,262806.5629852042,33161.21207863879,329387.9729925042,False
313,2022-03-31,32561.89497255988,260491.1824447012,32561.89497255988,325614.97238982096,True
314,2022-04-01,32654.75314732613,261238.4038623317,32654.69853035591,326547.85554001376,True
315,2022-04-04,32427.812726601405,263497.41414897324,32619.92249358237,328545.14936915704,False
316,2022-04-05,32432.02374272122,259470.95429708628,32433.8692871358,324336.8473269433,True
317,2022-04-06,32101.824812233448,256813.72991741882,32101.824812233448,321017.3795418857,True
318,2022-04-07,32206.57134459077,257659.51475830178,32207.132468437274,322073.2185713298,True
319,2022-04-08,32043.469974506006,256351.48126526296,32043.935158157885,320438.8863979269,True
320,2022-04-11,31573.85309161817,252590.92523736466,31573.946929735495,315738.7252587183,True
