,Date,Govt,ESG,Shariah,Net,Adjusted
335,2022-05-03,26965.336827925326,27652.165661164294,219322.42017930903,273939.92266839865,False
336,2022-05-04,27504.636724871547,27505.615370076583,220043.41858084608,275053.6706757942,True
337,2022-05-05,26751.053270514505,26500.545316553784,219198.4904787803,272450.0890658486,False
338,2022-05-06,27107.202935553207,27106.96012284952,216872.65830442894,271086.8213628317,True
339,2022-05-09,27345.675733437904,26308.88406895518,216633.02000795995,270287.579810353,False
340,2022-05-10,27056.014770642687,27054.209463376832,216448.1181651414,270558.34239916096,True
341,2022-05-11,27090.913065755212,27089.497705601778,216727.3045260416,270907.7152973986,True
342,2022-05-12,27093.957791912002,27094.09199074107,216752.67238716534,270940.7221698184,True
343,2022-05-13,27156.850964651152,27158.011551588643,217263.71175120046,271578.57426744024,True
344,2022-05-16,27128.75282604313,26988.450605376853,217263.71175120046,271380.91518262046,False
345,2022-05-17,26800.941208949567,27537.953671803956,216904.40021026682,271243.29509102035,False
346,2022-05-18,27372.270027312636,26398.12731115802,217024.17072391137,270794.56806238205,False
347,2022-05-19,27437.83235073135,26250.54648760331,217623.0232921341,271311.40213046875,False
348,2022-05-20,27749.25338697024,26222.28632990135,217742.79380577864,271714.33352265024,False
349,2022-05-23,27292.658634589912,26665.028800565473,217982.3348330677,271940.0222682231,False
350,2022-05-24,27286.70413190961,27284.62529073453,218293.6330552768,272864.9624779209,True
351,2022-05-25,27394.60208699961,27559.90044203571,218891.69780337345,273846.2003324088,False
352,2022-05-26,27360.46715318839,27360.692157306876,218883.75957731847,273604.91888781375,True
353,2022-05-27,27427.261794777954,28074.914457181378,219483.76988317736,274985.9461351367,False
354,2022-05-31,26846.839391999652,27842.08428012978,218643.75545497492,273332.67912710435,False
355,2022-06-01,26768.528432894644,27587.229626870598,218403.75133263136,272759.5093923966,False
356,2022-06-02,26782.348013913175,28203.91496068294,219003.76163849025,273990.02461308637,False
357,2022-06-03,26724.76642633596,27744.547314067626,218403.75133263136,272873.06507303496,False
358,2022-06-06,26231.86803667502,27788.596266482786,218283.74927145964,272304.21357461746,False
359,2022-06-07,27294.913419660206,108984.74823531797,136484.33220370807,272763.99385868624,True
360,2022-06-08,27053.07176149435,107603.33751736049,136184.3666384252,270840.77591728006,False
361,2022-06-09,26823.975944601734,26823.975944601727,214395.72410484002,268043.6759940435,True
362,2022-06-10,26637.83420767987,26636.324939441667,213102.67366143886,266376.8328085604,True
363,2022-06-13,25801.962992760145,25604.107428291143,211453.45451756925,262859.5249386205,False
364,2022-06-14,104451.46367647058,26160.70773692793,130811.5898367097,261423.7612501082,True
365,2022-06-15,106400.14919492693,26504.71203403218,131616.35912541428,264521.2203543734,False
366,2022-06-16,107244.89956745972,25587.36724175418,131104.23321442047,263936.5000236344,False
367,2022-06-17,107590.47926531406,25672.549258179995,131104.23321442047,264367.2617379145,False
368,2022-06-21,105766.58641552733,26249.165984754738,131177.39405884815,263193.1464591302,False
369,2022-06-22,26639.114272904728,26638.131826019166,212908.934558366,266186.18065728986,True
370,2022-06-23,26857.949855219023,26947.374899270922,213264.37518367212,267069.69993816206,False
371,2022-06-24,26764.736655698056,26765.434393642317,214121.62475696424,267651.7958063046,True
372,2022-06-27,26536.465980596153,26675.74648519067,213051.61108521928,266263.8235510061,False
373,2022-06-28,26606.790469439446,26605.570256868035,212854.32375551548,266066.68448182294,True
374,2022-06-29,27022.076621076256,26585.992942477405,213210.26744072532,266818.33700427896,False
375,2022-06-30,26703.51711939729,26702.579475416947,213627.68580301388,267033.7823978281,True
376,2022-07-01,26924.361040903575,26947.46618767136,214577.66995333304,268449.497181908,False
377,2022-07-05,27135.906270978023,27030.19818505461,214340.17391575326,268506.2783717859,False
378,2022-07-06,26680.27039081768,27139.4044216005,214221.42589696334,268041.1007093815,False
379,2022-07-07,26445.478432163625,27566.30152809805,214221.42589696334,268233.205857225,False
380,2022-07-08,26152.569652060545,27503.425210086785,214221.42589696334,267877.42075911065,False
381,2022-07-11,26603.556186504968,27208.899299402423,213865.1818405937,267677.6373265011,False
382,2022-07-12,26761.633940846314,26957.39402735735,213983.92985938356,267702.9578275872,False
383,2022-07-13,27068.490758097152,26808.476432067506,213746.4338218038,267623.40101196844,False
384,2022-07-14,26847.646836590866,26702.579475416947,213983.92985938356,267534.15617139137,False
385,2022-07-15,26998.750572358327,27175.80650044912,214458.92193454312,268633.4790073506,False
386,2022-07-18,26717.465156545055,26937.538347985374,214577.66995333304,268232.67345786345,False
387,2022-07-19,26573.33543935148,27735.07480275988,214102.67787817348,268411.08812028484,False
388,2022-07-20,26643.075625090303,27930.32231658434,214458.92193454312,269032.31987621775,False
389,2022-07-21,27103.360850966572,28287.72454527997,214221.42589696334,269612.51129320986,False
390,2022-07-22,27558.996731126914,28016.36359386292,214696.4179721229,270271.77829711273,False
391,2022-07-25,27289.334679603442,28013.054313967586,215052.6620284926,270355.05102206365,False
392,2022-07-26,27310.256735325092,27708.600563597236,214577.66995333304,269596.52725225536,False
393,2022-07-27,27156.82832669967,28439.951420465142,215052.6620284926,270649.4417756574,False
394,2022-07-28,27373.022902490036,28886.70420633468,216240.1422163915,272499.8693252162,False
395,2022-07-29,27298.633371035292,29277.199233983607,216477.6382539713,273053.4708589902,False
396,2022-08-01,27905.372986963095,29237.48787523965,216596.38627276116,273739.2471349639,False
397,2022-08-02,27314.906081041016,29052.168201101176,216002.64617881173,272369.7204609539,False
398,2022-08-03,27744.970559763788,29535.32306581934,216596.38627276116,273876.6798983443,False
399,2022-08-04,27735.67186833195,29528.704506028684,217071.37834792075,274335.75472228136,False
400,2022-08-05,27075.464776671037,29515.467386447363,216715.13429155108,273306.06645466946,False
401,2022-08-08,27512.503273967694,29498.920986970712,216715.13429155108,273726.5585524895,False
402,2022-08-09,27327.253526945566,109109.04308425052,136636.2676347278,273072.5642459239,True
403,2022-08-10,27148.765230942954,111711.87045460404,136860.9983380744,275721.6340236214,False
404,2022-08-11,27502.619543403845,192333.79540394543,55010.18173460453,274846.5966819538,True
405,2022-08-12,27781.51663817042,195560.94375380743,55040.307792509564,278382.7681844874,False
406,2022-08-15,27757.473785173304,196495.11827613588,55130.685966224686,279383.27802753384,False
407,2022-08-16,27872.879479559473,196728.661906718,55160.81202412972,279762.3534104072,False
408,2022-08-17,27581.960958294334,195115.08773178703,55100.55990831964,277797.608598401,False
409,2022-08-18,27845.549224429702,222701.62182903892,27846.107058691003,278393.27811215963,True
410,2022-08-19,27461.432586708746,137307.9677220358,109641.3872707148,274410.7875794594,True
411,2022-08-22,27098.056967310265,54196.11393462052,189485.96027188367,270780.1311738144,True
412,2022-08-23,27068.33571551822,27068.634793816767,216481.72310469684,270618.6936140318,True
413,2022-08-24,26870.227581934454,27147.96127089513,216481.72310469684,270499.9119575264,False
414,2022-08-25,27244.70027346474,27514.08347279527,216838.5611098145,271597.34485607455,False
415,2022-08-26,27450.056265594256,26498.094362522384,216124.88509957923,270073.03572769585,False
416,2022-08-29,27222.9566978275,26293.676133128145,215768.0470944616,269284.67992541724,False
417,2022-08-30,27290.603377587806,26003.829389957205,215886.99309616745,269181.42586371244,False
418,2022-08-31,27029.6804699409,25829.92134405464,216362.77710299098,269222.3789169865,False
419,2022-09-01,26478.84322046409,25829.92134405464,215649.10109275568,267957.8656572744,False
420,2022-09-02,26628.632297076205,25549.227655931198,215649.10109275568,267826.9610457631,False
421,2022-09-06,25969.077169413184,25451.59506875783,214697.5330791087,266118.2053172797,False
422,2022-09-07,26379.78915367221,25961.115133068855,215054.3710842263,267395.27537096734,False
423,2022-09-08,26109.20243463097,26141.12521566976,215054.3710842263,267304.69873452705,False
424,2022-09-09,26167.18530299695,26583.52287629909,215173.31708593218,267924.02526522824,False
425,2022-09-12,25952.165499473107,26818.451289185006,214697.5330791087,267468.14986776677,False
426,2022-09-13,26012.564320687674,25656.013298152076,214102.80307057928,265771.38068941905,False
427,2022-09-14,26101.954576085223,25713.982646786262,213983.85706887342,265799.7942917449,False
428,2022-09-15,26085.042906145143,25332.605353140287,213864.91106716756,265282.559326453,False
429,2022-09-16,25867.607149772717,25112.932032000204,213508.0730620499,264488.61224382283,False
430,2022-09-19,25928.005970987284,25302.09516964861,213983.85706887342,265213.9582095093,False
431,2022-09-20,26425.01798196701,105505.92981538046,132134.55163394162,264065.4994312891,True
432,2022-09-21,26867.714753806078,103855.98980116313,131472.40744423924,262196.11199920846,False
433,2022-09-22,25943.180919715633,25943.180919715625,207352.9940402482,259239.35587967944,True
434,2022-09-23,26049.151925657286,25529.78267921326,207469.87847882783,259048.8130836984,False
435,2022-09-26,25551.334641931386,25119.639542966812,205132.1897072354,255803.1638921336,False
436,2022-09-27,24878.54197630183,25051.2823535924,204781.53639149654,254711.36072139075,False
437,2022-09-28,25711.523371843185,25572.09903454027,204664.65195291693,255948.27435930038,False
438,2022-09-29,25578.44350391646,25067.557874872025,205132.1897072354,255778.19108602387,False
439,2022-09-30,25248.20827609829,24709.496406720362,203378.92312854106,253336.6278113597,False
440,2022-10-03,25588.301271911034,25367.02746641705,203963.34532143918,254918.67405976728,False
441,2022-10-04,25738.266081272377,25738.82070504347,205910.08105904984,257387.1678453657,True
442,2022-10-05,25492.169080881613,25703.583987214537,204389.15432395457,255584.90739205072,False
443,2022-10-06,25504.367591707105,25504.55351721607,204038.02432865553,255046.94543757872,True
444,2022-10-07,25256.77665313297,24755.83725546587,204388.60512647105,254401.2190350699,False
445,2022-10-10,25343.070199736005,25342.261727161414,202754.15834328093,253439.49027017836,True
446,2022-10-11,25455.230236829986,25209.527607862412,202173.5336057572,252838.29145044961,False
447,2022-10-12,25580.13573268465,25143.160548212913,201825.15876324297,252548.45504414052,False
448,2022-10-13,25335.422924479593,25786.92102681306,200663.90928819557,251786.25323948823,False
449,2022-10-14,25126.397400804446,25146.478901195387,201128.40907821452,251401.28538021434,False
450,2022-10-17,25076.625865581227,25076.807668562957,200612.84410554921,250766.2776396934,True
451,2022-10-18,25135.425171821247,25386.477534292575,200263.34437714235,250785.24708325617,False
452,2022-10-19,24677.813179779343,25160.6765905314,200612.84410554921,250451.33387585997,False
